"ZoteroID","Title","Publication Year","Author"
"368ZVXTR","North Atlantic right whale occurrence near wind energy areas along the mid-Atlantic US coast: implications for management",2015,"Hodge, Kristin B.; Muirhead, Charles A.; Morano, Janelle L.; Clark, Christopher W.; Rice, Aaron N."
"HS37KG4S","North Atlantic humpback whale abundance and rate of increase four decades after protection from whaling",2003,"Stevick, P. T.; Allen, J.; Clapham, P. J.; Friday, N.; Katona, S. K.; Larsen, F.; Lien, J.; Mattila, D. K.; Palsboll, P. J.; Sigurjonsson, J.; Smith, T. D.; Oien, N.; Hammond, P. S."
"5F3KBKE5","Northeasternmost record of a North Pacific fin whale (Balaenoptera physalus) in the Alaskan Chukchi Sea",2015,"Crance, Jessica L.; Berchok, Catherine L.; Bonnel, Julien; Thode, Aaron M."
"DK28A33E","No shallow talk: Cryptic strategy in the vocal communication of Blainville's beaked whales",2012,"Aguilar de Soto, Natacha; Madsen, Peter T.; Tyack, Peter; Arranz, Patricia; Marrero, Jacobo; Fais, Andrea; Revelli, Eletta; Johnson, Mark"
"8VCJ8FFQ","Non-song social call bouts of migrating humpback whales",2015,"Rekdahl, Melinda L.; Dunlop, Rebecca A.; Goldizen, Anne W.; Garland, Ellen C.; Biassoni, Nicoletta; Miller, Patrick; Noad, Michael J."
"SIBNWPXG","Noninvasive unmanned aerial vehicle provides estimates of the energetic cost of reproduction in humpback whales",2016,"Christiansen, Fredrik; Dujon, Antoine M.; Sprogis, Kate R.; Arnould, John P. Y.; Bejder, Lars"
"8KN8ZU4U","Neural time and movement time in choice of whistle or pulse burst responses to different auditory stimuli by dolphins",2011,"Ridgway, Sam H."
"6UR8Q8WJ","New model for gain control of signal intensity to object distance in echolocating bats",2012,"Norum, Ulrik; Brinklov, Signe; Surlykke, Annemarie"
"JT3WHA6I","Nighttime foraging by deep diving echolocating odontocetes off the Hawaiian islands of Kauai and Ni'ihau as determined by passive acoustic monitors",2013,"Au, Whitlow W. L.; Giorli, Giacomo; Chen, Jessica; Copeland, Adrienne; Lammers, Marc; Richlen, Michael; Jarvis, Susan; Morrissey, Ronald; Moretti, David; Klinck, Holger"
"FA9D6FU8","New insights on population genetic structure of Delphinus delphis from the northeast Atlantic and phylogenetic relationships within the genus inferred from two mitochondrial markers",2007,"Amaral, A. R.; Sequeira, M.; Martinez-Cedeira, J.; Coelho, M. M."
"KECS9RI8","Oxygen isotopic composition of limpet shells from the Beagle Channel: implications for seasonal studies in shell middens of Tierra del Fuego",2012,"Carlo Colonese, Andre; Verdun-Castello, Ester; Alvarez, Myrian; Briz i Godino, Ivan; Zurro, Debora; Salvatelli, Lorena"
"JQXCGBCX","Overt responses of humpback whales (Megaptera novaeangliae), sperm whales (Physeter macrocephalus), and Atlantic spotted dolphins (Stenella frontalis) to seismic exploration off Angola",2008,"Weir, Caroline R."
"NWXXGBBT","NANOTOXICOLOGY: EFFECTS OF GOLD NANOPARTICLES (AuNPS) IN CETACEAN FIBROBLASTS.",2012,"Baini, M.; Giannetti, M.; Maltese, S.; Caliani, I.; Carletti, L.; Campani, T.; Coppola, D.; Fossi, M. C.; Renieri, T.; Marsili, L."
"J2I5FKM4","Overlooking a potential hotspot at Great Barrier Island for the nationally endangered bottlenose dolphin of New Zealand",2014,"Dwyer, Sarah L.; Tezanos-Pinto, Gabriela; Visser, Ingrid N.; Pawley, Matthew D. M.; Meissner, Anna M.; Berghan, Jo; Stockin, Karen A."
"AV9VK79H","Ossification patterns of basicranial sutures in manatees, genus Trichechus",2012,"Hoson, Osamu; Kawada, Shin-ichiro; Oda, Sen-ichi"
"QSZIT9JJ","Optimal migration energetics of humpback whales and the implications of disturbance",2015,"Braithwaite, Janelle E.; Meeuwig, Jessica J.; Hipsey, Matthew R."
"SNVHSTJU","Organochlorine compounds in common dolphins (Delphinus delphis) from the Atlantic and Mediterranean waters of Spain",2001,"Borrell, A.; Cantos, G.; Pastor, T.; Aguilar, A."
"EVU9MMQJ","ORGANOCHLORINE PESTICIDE-RESIDUE AND PCBS IN HARBOR PORPOISE (PHOCOENA-PHOCOENA) INCIDENTALLY CAUGHT IN SCANDINAVIAN WATERS",1995,"KLEIVANE, L.; SKAARE, JU; BJORGE, A.; DERUITER, E.; REIJNDERS, PJH"
"IE2G67JW","Organochlorine contaminant exposure and associations with hematological and humoral immune functional assays with dam age as a factor in free-ranging northern fur seal pups (Callorhinus ursinus)",2003,"Beckmen, K. B.; Blake, J. E.; Ylitalo, G. M.; Stott, J. L.; O'Hara, T. M."
"3NT2S683","Organization of the Sleep-Related Neural Systems in the Brain of the Harbour Porpoise (Phocoena phocoena)",2016,"Dell, Leigh-Anne; Patzke, Nina; Spocter, Muhammad A.; Siegel, Jerome M.; Manger, Paul R."
"257JXCWX","ORGANOCHLORINE LEVELS IN NORTH-ATLANTIC RIGHT WHALE (EUBALAENA-GLACIALIS) BLUBBER",1991,"WOODLEY, TH; BROWN, MW; KRAUS, SD; GASKIN, DE"
"PIK38J3J","On the possibility of detecting surfacing sperm whales at risk of collision using others' foraging clicks",2007,"Delory, E.; Andre, M.; Mesa, J.-L. Navarro; van der Schaar, M."
"KX4U2PWE","Ontogenetic and gender-related variation in the isotopic niche within and between three species of fur seals (genus Arctocephalus)",2017,"de Albernaz, Thaise Lima; Secchi, Eduardo R.; de Oliveira, Larissa Rosa; Botta, Silvina"
"TTJHVU3K","Operational interactions of sperm whales and killer whales with the Patagonian toothfish industrial fishery off southern Chile",2004,"Hucke-Gaete, R.; Moreno, C. A.; Arata, J."
"TTSR2DVZ","Ontogenetic diet shift in Commerson's dolphin (Cephalorhynchus commersonii commersonii) off Tierra del Fuego",2013,"Riccialdelli, Luciana; Newsome, Seth D.; Dellabianca, Natalia A.; Bastida, Ricardo; Fogel, Marilyn L.; Goodall, R. Natalie P."
"MKHDTKIG","Ontogenetic allometry and body composition of the common bottlenose dolphin (Tursiops truncatus) from the US mid-Atlantic",2016,"Mallette, Sarah D.; McLellan, William A.; Scharf, Frederick S.; Koopman, Heather N.; Barco, Susan G.; Wells, Randall S.; Pabst, D. Ann"
"5WTC2PND","Ontogenetic diet changes in bottlenose dolphins (Tursiops truncatus) reflected through stable isotopes",2008,"Knoff, Amanda; Hohn, Aleta; Macko, Stephen"
"33SE2VWP","Occurrence of pinnipeds on the coast of Rio de Janeiro State, Brazil.",2011,"de Moura, Jailson Fulgencio; di Dario, Bruna Pagliani; Siciliano, Salvatore"
"DA5CBA82","Oceanographic conditions off coastal South America in relation to the distribution of Burmeister's porpoise, Phocoena spinipinnis.",2005,"Molina-Schiller, Daniza; Rosales, Sergio A.; de Freitas, Thales R. O."
"CP8UWVF5","Ocean noise in the tropical and subtropical Pacific Ocean",2013,"Sirovic, Ana; Wiggins, Sean M.; Oleson, Erin M."
"UGBVQUMX","Occurrence, Distribution and Behaviour of Beluga (Delphinapterus leucas) and Bowhead (Balaena mysticetus) Whales at the Franklin Bay Ice Edge in June 2008",2012,"Asselin, Natalie C.; Barber, David G.; Richard, Pierre R.; Ferguson, Steven H."
"PBPUBVTX","Observations of potential acoustic cues that attract sperm whales to longline fishing in the Gulf of Alaska",2007,"Thode, Aaron; Straley, Janice; Tiemann, Christopher O.; Folkert, Kendall; O'Connell, Victoria"
"K6FAWVNK","Occurrence and Habitat Use of Foraging Blainville's Beaked Whales (Mesoplodon densirostris) on a US Navy Range in Hawaii",2016,"Henderson, E. Elizabeth; Martin, Stephen W.; Manzano-Roth, Roanne; Matsuyama, Brian M."
"KXINJ7M9","Observations of killer whales (Orcinus orca) in the fjords of Chilean Patagonia",2014,"Capella, Juan J.; Abramson, Jose Z.; Vilina, Yerko A.; Gibbons, Jorge"
"QN5SV73E","Occurrence and distribution patterns of several marine vertebrates in Golfo Dulce, Costa Rica",2015,"Bessesen, Brooke L."
"EXTVFQZN","Oxygen isotopic variations in modern cetacean teeth and bones: implications for ecological, paleoecological, and paleoclimatic studies",2016,"Ciner, Burcu; Wang, Yang; Parker, William"
"USMN2E6U","Observations and predictions of Arctic climatic change: Potential effects on marine mammals",1997,"Tynan, C. T.; DeMaster, D. P."
"3MNEN5AU","Prevalence of influenza A virus in live-captured North Atlantic gray seals: a possible wild reservoir",2016,"Puryear, Wendy Blay; Keogh, Mandy; Hill, Nichola; Moxley, Jerry; Josephson, Elizabeth; Davis, Kimberly Ryan; Bandoro, Chistopher; Lidgard, Damian; Bogomolni, Andrea; Levin, Milton; Lang, Shelley; Hammill, Michael; Bowen, Don; Johnston, David W.; Romano, Tracy; Waring, Gordon; Runstadler, Jonathan"
"N9RATABX","Prey preferences of sympatric fin (Balaenoptera physalus) and humpback (Megaptera novaeangliae) whales revealed by stable isotope mixing models",2014,"Ryan, Conor; Berrow, Simon D.; McHugh, Brendan; O'Donnell, Ciaran; Trueman, Clive N.; O'Connor, Ian"
"ASCTURKQ","Prey density and depth affect the fine-scale foraging behavior of humpback whales Megaptera novaeangliae in Sitka Sound, Alaska, USA",2016,"Burrows, J. A.; Johnston, D. W.; Straley, J. M.; Chenoweth, E. M.; Ware, C.; Curtice, C.; DeRuiter, S. L.; Friedlaender, A. S."
"APUUPQCB","Prey-mediated behavioral responses of feeding blue whales in controlled sound exposure experiments",2016,"Friedlaender, A. S.; Hazen, E. L.; Goldbogen, J. A.; Stimpert, A. K.; Calambokidis, J.; Southall, B. L."
"NMRQ2H3F","PRELIMINARY RESULTS OF MODIFIED DVIDEO-ID TECHNIQUE AND APPLIED TO PEALE'S DOLPHINS, LAGENORHYNCHUS AUSTRALIS (PEALE, 1848) AT ANIHUE RESERVE,CHILE.",2012,"Paolo Sanino, Gian; Yanez, Jose L."
"6JP4PHHF","Prepartum and postpartum trophic segregation between sympatrically breeding female Arctocephalus australis and Otaria flavescens",2012,"Franco-Trecu, Valentina; Aurioles-Gamboa, David; Arim, Matias; Lima, Mauricio"
"2F96FA2X","Preliminary analysis of the social structure of killer whales, Orcinus orca, at subantarctic Marion Island",2008,"Tosh, Cheryl A.; De Bruyn, P. J. Nico; Bester, Marthan N."
"S524RDTJ","Predicting population-level risk effects of predation from the responses of individuals",2014,"MacLeod, Colin D.; MacLeod, Ross; Learmonth, Jennifer A.; Cresswell, Will; Pierce, Graham J."
"HUEWPCNU","Precocious Ossification of the Tympanoperiotic Bone in Fetal and Newborn Dolphins: An Evolutionary Adaptation to the Aquatic Environment?",2015,"Cozzi, Bruno; Podesta, Michela; Vaccaro, Calogero; Poggi, Roberto; Mazzariol, Sandro; Huggenberger, Stefan; Zotti, Alessandro"
"WVJDPJNE","Possible non-offspring nursing in the southern right whale, Eubalaena australis",2015,"Best, Peter B.; Elwen, Simon H.; Palsboll, Per J.; Thornton, Meredith; Austin, Evan; Vinding, Katja"
"B4EMZK7M","Population structure of nuclear and mitochondrial DNA variation among South American Burmeister's porpoises (Phocoena spinipinnis)",2005,"Rosa, S.; Milinkovitch, M. C.; Van Waerebeek, K.; Berck, J.; Oporto, J.; Alfaro-Shigueto, J.; Van Bressem, M. F.; Goodall, N.; Cassens, I."
"BS429J99","Population structure of South Pacific humpback whales and the origin of the eastern Polynesian breeding grounds",2007,"Olavarria, C.; Baker, C. Scott; Garrigue, C.; Poole, M.; Hauser, N.; Caballero, S.; Florez-Gonzalez, L.; Brasseur, M.; Bannister, J.; Capella, J.; Clapham, P.; Dodemont, R.; Donoghue, M.; Jenner, C.; Jenner, M.-N.; Moro, D.; Oremus, M.; Paton, D.; Rosenbaum, H.; Russell, K."
"NG3IJNCQ","Post-glacial history of the European seal fauna on the basis of sub-fossil records.",2003,"Sommer, Robert; Benecke, Norbert"
"X8ENPJMI","""Porpicide"" in California: Killing of harbor porpoises (Phocoena phocoena) by coastal bottlenose dolphins (Tursiops truncatus)",2012,"Cotter, Mark P.; Maldini, Daniela; Jefferson, Thomas A."
"U9QR82UT","Population histories of right whales (Cetacea : Eubalaena) inferred from mitochondrial sequence diversities and divergences of their whale lice (Amphipoda : Cyamus)",2005,"Kaliszewska, Z. A.; Seger, J.; Rowntree, V. J.; Barco, S. G.; Benegas, R.; Best, P. B.; Brown, M. W.; Brownell, R. L.; Carribero, A.; Harcourt, R.; Knowlton, A. R.; Marshall-Tilas, K.; Patenaude, N. J.; Rivarola, M.; Schaeff, C. M.; Sironi, M.; Smith, W. A.; Yamada, T. K."
"DIEVVIS8","Wildlife reservoirs of brucellosis: Brucella in aquatic environments",2013,"Hernandez-Mora, G.; Palacios-Alfaro, J. D.; Gonzalez-Barrientos, R."
"JWFFBRUI","Whales of the Inuvialuit settlement region in Canada's Western Arctic: An overview and outlook",2002,"Harwood, L. A.; Smith, T. G."
"CMU39IIG","Variation in winter diet of southern Beaufort Sea polar bears inferred from stable isotope analysis",2007,"Bentzen, T. W.; Follmann, E. H.; Amstrup, S. C.; York, G. S.; Wooller, M. J.; O'Hara, T. M."
"98837JA4","Quantifying the Cribriform Plate: Influences of Allometry, Function, and Phylogeny in Carnivora",2014,"Bird, Deborah J.; Amirkhanian, Arsineh; Pang, Benison; Van Valkenburgh, Blaire"
"IT83K76J","PCBs Are Associated With Altered Gene Transcript Profiles in Arctic Beluga Whales (Delphinapterus leucas)",2014,"Noel, Marie; Loseto, Lisa L.; Helbing, Caren C.; Veldhoen, Nik; Dangerfield, Neil J.; Ross, Peter S."
"U6MV2HQC","Observations from Video Footage of Red Fox (Vulpes vulpes) Activity Within a Grey Seal (Halichoerus grypus) Breeding Colony on the UK Mainland",2012,"Culloch, Ross M.; Pomeroy, Paddy; Lidstone-Scott, Rob; Bourne, Linda; Twiss, Sean D."
"RAIG9RPG","Observations of polar bear predatory behaviour toward caribou",2002,"Brook, R. K.; Richardson, E. S."
"4GEZN3EN","IS THE POLAR BEAR (URSUS-MARITIMUS) A HIBERNATOR - CONTINUED STUDIES ON OPIOIDS AND HIBERNATION",1990,"BRUCE, DS; DARLING, NK; SEELAND, KJ; OELTGEN, PR; NILEKANI, SP; AMSTRUP, SC"
"78WQ5T8B","Monitoring sea ice habitat fragmentation for polar bear conservation",2012,"Sahanatien, V.; Derocher, A. E."
"JTGWUD4X","Implications of the Circumpolar Genetic Structure of Polar Bears for Their Conservation in a Rapidly Warming Arctic",2015,"Peacock, Elizabeth; Sonsthagen, Sarah A.; Obbard, Martyn E.; Boltunov, Andrei; Regehr, Eric V.; Ovsyanikov, Nikita; Aars, Jon; Atkinson, Stephen N.; Sage, George K.; Hope, Andrew G.; Zeyl, Eve; Bachmann, Lutz; Ehrich, Dorothee; Scribner, Kim T.; Amstrup, Steven C.; Belikov, Stanislav; Born, Erik W.; Derocher, Andrew E.; Stirling, Ian; Taylor, Mitchell K.; Wiig, Oystein; Paetkau, David; Talbot, Sandra L."
"9CP2SHGN","High genetic variability of vagrant polar bears illustrates importance of population connectivity in fragmented sea ice habitats",2016,"Kutschera, V. E.; Frosch, C.; Janke, A.; Skirnisson, K.; Bidon, T.; Lecomte, N.; Fain, S. R.; Eiken, H. G.; Hagen, S. B.; Arnason, U.; Laidre, K. L.; Nowak, C.; Hailer, F."
"BRXPMC9J","Influence of carbon and lipid sources on variation of mercury and other trace elements in polar bears (Ursus maritimus)",2012,"Routti, Heli; Letcher, Robert J.; Born, Erik W.; Branigan, Marsha; Dietz, Rune; Evans, Thomas J.; McKinney, Melissa A.; Peacock, Elizabeth; Sonne, Christian"
"2QIUD3UC","Individual patterns of prey selection and dietary specialization in an Arctic marine carnivore",2011,"Thiemann, Gregory W.; Iverson, Sara J.; Stirling, Ian; Obbard, Martyn E."
"S3SB2QSN","Genomic Evidence for Island Population Conversion Resolves Conflicting Theories of Polar Bear Evolution",2013,"Cahill, James A.; Green, Richard E.; Fulton, Tara L.; Stiller, Mathias; Jay, Flora; Ovsyanikov, Nikita; Salamzade, Rauf; St John, John; Stirling, Ian; Slatkin, Montgomery; Shapiro, Beth"
"8PEC2ZZ7","Geographical Area and Life History Traits Influence Diet in an Arctic Marine Predator",2016,"Tartu, Sabrina; Bourgeon, Sophie; Aars, Jon; Andersen, Magnus; Ehrich, Dorothee; Thiemann, Gregory W.; Welker, Jeffrey M.; Routti, Heli"
"DZB4MVAW","Effect of Body Condition on Tissue Distribution of Perfluoroalkyl Substances (PFASs) in Arctic Fox (Vulpes lagopus)",2014,"Aas, Camilla Bakken; Fuglei, Eva; Herzke, Dorte; Yoccoz, Nigel G.; Routti, Heli"
"CX2FQSQT","Computer-aided classification of bowhead whale call categories for mitigation monitoring",2008,"Mathias, Delphine; Thode, Aaron; Blackwell, Susanna B."
"5E7BKMBF","Diet of female polar bears in the southern Beaufort Sea of Alaska: evidence for an emerging alternative foraging strategy in response to environmental change",2015,"Rogers, M. C.; Peacock, E.; Simac, K.; O'Dell, M. B.; Welker, J. M."
"S34QBS8D","Context driven detection/classification of Cuvier's beaked whale (Ziphius cavirostris)",2008,"Zimmer, Walter M. X.; Pavan, Gianni"
"5EE7F538","Effects of Age, Colony, and Sex on Mercury Concentrations in California Sea Lions",2016,"McHuron, Elizabeth A.; Peterson, Sarah H.; Ackerman, Joshua T.; Melin, Sharon R.; Harris, Jeffrey D.; Costa, Daniel P."
"WC7MD6NT","Disruptive effects of persistent organohalogen contaminants on thyroid function in white whales (Delphinapterus leucas) from Svalbard",2011,"Villanger, G. D.; Lydersen, C.; Kovacs, K. M.; Lie, E.; Skaare, J. U.; Jenssen, B. M."
"3958NWT9","Ancient Hybridization and an Irish Origin for the Modern Polar Bear Matriline",2011,"Edwards, Ceiridwen J.; Suchard, Marc A.; Lemey, Philippe; Welch, John J.; Barnes, Ian; Fulton, Tara L.; Barnett, Ross; O'Connell, Tamsin C.; Coxon, Peter; Monaghan, Nigel; Valdiosera, Cristina E.; Lorenzen, Eline D.; Willerslev, Eske; Baryshnikov, Gennady F.; Rambaut, Andrew; Thomas, Mark G.; Bradley, Daniel G.; Shapiro, Beth"
"56M6A6SC","Assessing the robustness of quantitative fatty acid signature analysis to assumption violations",2016,"Bromaghin, Jeffrey F.; Budge, Suzanne M.; Thiemann, GregoryW; Rode, Karyn D."
"Q4AZRB35","Aerial surveys of endangered whales in the Beaufort Sea, fall 2009.",2011,"Clarke, Janet T.; Christman, Cynthia L.; Grassia, Stephanie L.; Brower, Amelia A.; Ferguson, Megan C."
"2K5829KZ","Arctic marine mammals and climate change: Impacts and resilience",2008,"Moore, Sue E.; Huntington, Henry P."
"A4K7IMJR","POLYCHLORINATED DIBENZO-PARA-DIOXINS AND DIBENZOFURANS IN MARINE MAMMALS",1990,"NORSTROM, RJ; SIMON, M.; MUIR, DCG"
"5RVVVW5E","USING RADAR & AIS TO INVESTIGATE SHIP BEHAVIOR IN THE CHESAPEAKE BAY OCEAN APPROACH OFF OF VIRGINIA, USA",2012,"Barco, Susan G.; Lockhart, Gwen G.; Swingle, W. Mark"
"BWNJEZFA","Polar bear-grizzly bear interactions during the autumn open-water period in Alaska",2015,"Miller, Susanne; Wilder, James; Wilson, Ryan R."
"NNPS8RPF","Survival and breeding of polar bears in the southern Beaufort Sea in relation to sea ice",2010,"Regehr, Eric V.; Hunter, Christine M.; Caswell, Hal; Amstrup, Steven C.; Stirling, Ian"
"5X64PSVV","The Energetic Value of Land-Based Foods in Western Hudson Bay and Their Potential to Alleviate Energy Deficits of Starving Adult Male Polar Bears",2015,"Gormezano, Linda J.; Rockwell, Robert F."
"GN9WVES5","Tissue-Specific Concentrations and Patterns of Perfluoroalkyl Carboxylates and Sulfonates in East Greenland Polar Bears",2012,"Greaves, Alana K.; Letcher, Robert J.; Sonne, Christian; Dietz, Rune; Born, Erik W."
"GUDRM375","Three decades (1983-2010) of contaminant trends in East Greenland polar bears (Ursus maritimus). Part 2: Brominated flame retardants",2013,"Dietz, Rune; Riget, Frank F.; Sonne, Christian; Born, Erik W.; Bechshoft, Thea; McKinney, Melissa A.; Drimmie, Robert J.; Muir, Derek C. G.; Letcher, Robert J."
